system_id,plot_id,t,x,y,z,sig_x,sig_y,sig_z,target_id,latitude,longitude,altitude,STN
1,1000,5.0,4487945.932234829,3081079.248336852,3323729.930721562,500,500,500,1,31.577664033805984,34.47050399641609,5926.875113116577,1
1,1001,6.5,4488728.9277180005,3081794.6435750984,3326123.5733438875,500,500,500,1,31.59107744132428,34.47204690861683,8075.37339385692,1
1,1002,8.0,4489191.296611273,3082898.794256119,3327148.2895632256,500,500,500,1,31.594191281693973,34.47887044700346,9469.248305283489,1
1,1003,9.5,4489882.733874074,3084557.568412105,3329757.1275961185,500,500,500,1,31.60707742521279,34.489135721831694,12121.598962828515,1
1,1004,11.0,4490308.298008158,3084650.9518314684,3331593.3247168963,500,500,500,1,31.619247518582952,34.48741081640067,13427.84642122779,1
1,1005,12.5,4490870.437502414,3084738.711674548,3333168.875040771,500,500,500,1,31.62889949249431,34.48482420115218,14690.834375230595,1
1,1006,14.0,4491587.31255939,3085257.2203223854,3335525.167452381,500,500,500,1,31.642774097019284,34.48505035339276,16679.79579311423,1
1,1007,15.5,4492231.0392203415,3085727.3339232784,3336193.701021524,500,500,500,1,31.64413337491068,34.48529247045756,17708.853001921438,1
1,1008,17.0,4491807.999890065,3086018.639650504,3339453.7515666946,500,500,500,1,31.66995455661788,34.49033511969402,19263.43475906924,1
1,1009,18.5,4493295.414502052,3086576.333934622,3339773.388283225,500,500,500,1,31.66512339163148,34.48631369993633,20743.46034803707,1
1,1010,20.0,4494729.796669685,3087175.0498966244,3341709.071202516,500,500,500,1,31.672751663657944,34.48296534176701,23054.49776543677,1
1,1011,21.5,4495280.289523556,3087973.40555054,3344406.373995302,500,500,500,1,31.68910044140144,34.48660468422754,25241.89363568556,1
1,1012,23.0,4495138.010861547,3088081.855336537,3345819.278730962,500,500,500,1,31.700162663761024,34.48839017220747,25936.68820211292,1
1,1013,24.5,4496242.050100198,3089866.576767699,3348138.550509268,500,500,500,1,31.708817511549967,34.49727389158557,28789.576500672847,1
1,1014,26.0,4496361.338814962,3090192.294234484,3349175.6425757804,500,500,500,1,31.715403355375383,34.49938346570836,29575.29620906897,1
