system_id,plot_id,t,x,y,z,sig_x,sig_y,sig_z,target_id,latitude,longitude,altitude,STN
1,1001,5.0,4487063.159481717,3081229.9390154043,3320784.753031092,500,500,500,1,31.55808097113552,34.47707095842008,3837.67008791212,1
1,1002,6.5,4487823.074424644,3081433.186847004,3322404.187643311,500,500,500,1,31.56701893987963,34.474306911005456,5317.137022630312,1
1,1003,8.0,4487299.349962247,3082036.672196613,3323849.459767991,500,500,500,1,31.578539312887244,34.4826632095056,5997.095303089358,1
1,1004,9.5,4488028.270339256,3082704.029872784,3324603.4624448423,500,500,500,1,31.579709083249767,34.484109272576724,7225.701368796639,1
1,1005,11.0,4489696.714038759,3082320.331997476,3326738.785356656,500,500,500,1,31.590629145086435,34.47084340438322,9330.715578212405,1
1,1006,12.5,4488800.007281191,3083608.0262856786,3327035.237390384,500,500,500,1,31.592951373527068,34.48735190059412,9477.315876963548,1
1,1007,14.0,4490365.543191014,3083542.107941264,3327667.341729728,500,500,500,1,31.59188824304433,34.47745637015092,10875.888185253369,1
1,1008,15.5,4488855.573958102,3084263.270560793,3329730.639266601,500,500,500,1,31.611655172062605,34.49270264797606,11244.785753285512,1
1,1009,17.0,4489146.457492013,3084461.4219730305,3330435.196985923,500,500,500,1,31.615395747690616,34.492687798241995,11913.835233799182,1
1,1010,18.5,4490529.405757949,3084426.09450199,3331101.53102112,500,500,500,1,31.615219203348573,34.48414484244925,13216.810291873291,1
1,1011,20.0,4491198.2503158655,3084460.4665400987,3332804.2389376843,500,500,500,1,31.62557409900981,34.480460486432165,14595.5714017516,1
1,1012,21.5,4490641.127699984,3085378.4660810414,3333566.147170988,500,500,500,1,31.63112553815632,34.491734974334726,15046.687511065044,1
1,1013,23.0,4491368.026872224,3085936.7666506898,3334314.5993498527,500,500,500,1,31.632540114777285,34.492245145762695,16218.517638090068,1
1,1014,24.5,4491210.394408668,3086667.8138009068,3335325.7943144846,500,500,500,1,31.638943898027694,34.49951849575926,16990.79870852176,1
1,1015,26.0,4491888.12823257,3088357.5739459186,3335782.615576507,500,500,500,1,31.63529145093469,34.51012087774593,18520.878049476072,1
1,1016,27.5,4493004.190318728,3087263.185416413,3336421.905186329,500,500,500,1,31.638771389785123,34.4939970634314,19111.49939262588,1
1,1017,29.0,4492600.383357251,3088120.536233723,3337713.4880455406,500,500,500,1,31.64793689396214,34.50382697427553,19919.188791704364,1
